word,weight,frequency,weight_pct,frequency_pct
JRmOpava,0,1,0,0
TuS,0,1,0,0
Weld,0,1,0,0
iSmileStudio,0,2,0,0
Taekwondo,0,6,0,0
Welk,0,1,0,0
Well,0,3,0,0
Contract,0,1,0,0
Poodle,0,1,0,0
CTNATION,0,1,0,0
construction,0,1,0,0
cm,0,1,0,0
Healthcare,0,4,0,0
Aspire,0,2,0,0
ACTNOW,0,1,0,0
Balance,0,5,0,0
Chelsea,0,1,0,0
Mustache,0,4,0,0
count,0,1,0,0
Bicycle,0,7,0,0
calls,0,1,0,0
places,0,3,0,0
creyong,0,1,0,0
official,0,4,0,0
Riverdale,0,1,0,0
NotiNoti,0,1,0,0
Copiers,0,1,0,0
gray,0,1,0,0
freegete,0,1,0,0
Condotel,0,1,0,0
Oria,0,1,0,0
problem,0,1,0,0
Lenguaje,0,1,0,0
Superheroes,0,2,0,0
ATeams,0,1,0,0
CIC,0,1,0,0
CIA,0,1,0,0
Executive,0,3,0,0
Cor,0,1,0,0
IClub,0,2,0,0
ASAP,0,1,0,0
Mandolin,0,4,0,0
AURORA,0,1,0,0
GoogleMaps,0,1,0,0
Oils,0,3,0,0
Humanoid,0,1,0,0
Megan,0,1,0,0
CIS,0,4,0,0
BeautyBuffet,0,1,0,0
Clinical,0,13,0,0
Hääl,0,2,0,0
inf,0,1,0,0
ing,0,2,0,0
KARO,0,2,0,0
Kick,0,4,0,0
Families,0,1,0,0
TYK-IMGW,0,1,0,0
Fate,0,1,0,0
-Bluetooth,0,1,0,0
Lexico,0,4,0,0
Âm,0,1,0,0
Procurement,0,1,0,0
Lycaios,0,2,0,0
Utah,0,1,0,0
Chippy,0,1,0,0
myTeam,0,1,0,0
Volume,0,4,0,0
lookup,0,1,0,0
DAR,0,1,0,0
Nivarak,0,1,0,0
Familien,0,1,0,0
HabitAware,0,1,0,0
Horn,0,2,0,0
Structure,0,1,0,0
Tropico,0,1,0,0
Loss,0,9,0,0
ARCanada-W,0,1,0,0
Lost,0,10,0,0
Exhaust,0,1,0,0
Vitus,0,1,0,0
MIX,0,1,0,0
Legislative,0,1,0,0
CF,0,2,0,0
Karate,0,1,0,0
Missoula,0,1,0,0
OrayTVHD,0,0,0,0
U,0,10,0,0
CE,0,1,0,0
Praise,0,1,0,0
metronome,0,4,0,0
Zraka,0,1,0,0
Moldova,0,1,0,0
Page,0,14,0,0
South,0,19,0,0
Maranhao,0,1,0,0
Tahlil,0,1,0,0
VPBank,0,1,0,0
stunt,0,1,0,0
Concrete,0,1,0,0
Demo,0,4,0,0
games-the,0,1,0,0
kanji,0,1,0,0
BajaLibros,0,1,0,0
Calcola,0,1,0,0
Fame,0,1,0,0
Soaring,0,1,0,0
Popstar,0,1,0,0
Happen,0,1,0,0
SESCAP,0,1,0,0
WeathArt,0,1,0,0
FASCIA,0,1,0,0
AGM,0,1,0,0
Harmonica,0,1,0,0
Studentbolig,0,1,0,0
Agile,0,2,0,0
RomArché,0,1,0,0
AGC,0,1,0,0
Lumina,0,2,0,0
Zoomer,0,1,0,0
WhatsScan,0,1,0,0
Emlak,0,1,0,0
Rocha,0,1,0,0
Buenos,0,3,0,0
Lodge,0,2,0,0
NYC,0,9,0,0
Symposium,0,4,0,0
Pokemon,0,1,0,0
relationships,0,1,0,0
NorraSensor,0,1,0,0
Lumine,0,1,0,0
MEGA,0,2,0,0
Tích,0,1,0,0
Wallpepper,0,1,0,0
Claus,0,2,0,0
Watch,0,16,0,0
Fluid,0,2,0,0
Filmmaker,0,1,0,0
OSSGA,0,1,0,0
GSCF,0,1,0,0
Tuk,0,6,0,0
Farsund,0,1,0,0
BWG,0,1,0,0
BWI,0,1,0,0
worth,0,1,0,0
Nanpaa-chat,0,1,0,0
League,0,10,0,0
Beads,0,3,0,0
JAMB,0,1,0,0
Dinosuar,0,2,0,0
Getaway,0,2,0,0
Pipe,0,1,0,0
Spaceti,0,1,0,0
HailChatter,0,2,0,0
InstaSave,0,1,0,0
Workbook,0,1,0,0
Military,0,4,0,0
Automatic,0,3,0,0
tickets,0,3,0,0
Codependent,0,1,0,0
Dosh,0,2,0,0
SNE,0,1,0,0
CubaTiempo,0,1,0,0
Acidity,0,1,0,0
Tallinn,0,1,0,0
MAX,0,1,0,0
Daie,0,1,0,0
MeteoNetwork,0,1,0,0
upload,0,2,0,0
humidity,0,1,0,0
FO,0,1,0,0
BHMARKETS,0,1,0,0
MAC,0,1,0,0
ACLS,0,1,0,0
red,0,2,0,0
Asante,0,1,0,0
-Rangkuman,0,1,0,0
fødsel,0,1,0,0
Panda,0,5,0,0
Sunrise,0,7,0,0
Mabill,0,1,0,0
DAEVIRemote,0,0,0,0
Sushi,0,2,0,0
Paintings,0,1,0,0
EVO,0,1,0,0
Pregúntele,0,1,0,0
Amateurfunk,0,2,0,0
tarczycy,0,1,0,0
chef,0,1,0,0
Tracker,0,127,0,0
PetNot,0,1,0,0
Flexitime,0,1,0,0
Collins,0,1,0,0
Matching,0,10,0,0
meditation,0,2,0,0
LSD,0,1,0,0
Hukuku,0,1,0,0
Partly,0,1,0,0
Sole,0,1,0,0
Culture,0,2,0,0
Nola,0,1,0,0
WhatsAgent,0,1,0,0
LSM,0,1,0,0
Thatday,0,1,0,0
Onem,0,1,0,0
Emmanuelle,0,1,0,0
Conserjería,0,1,0,0
Teknoloji,0,1,0,0
Game,0,204,0,0
Onet,0,2,0,0
Receptor,0,1,0,0
SECURITY,0,1,0,0
Fanfiction,0,1,0,0
Twilight,0,1,0,0
Sixgolfer,0,1,0,0
Hobnob,0,1,0,0
TORwx,0,1,0,0
À,0,1,0,0
Weerwaarschuwing,0,1,0,0
Dunking,0,1,0,0
Protrader,0,1,0,0
Málaga,0,1,0,0
Profilez,0,1,0,0
PARIS,0,1,0,0
WASHINGTON,0,1,0,0
human,0,3,0,0
StasiVR,0,1,0,0
Shimon,0,1,0,0
protection,0,1,0,0
Inst,0,1,0,0
Faces,0,1,0,0
Azure,0,3,0,0
Furbetti,0,1,0,0
Picks,0,1,0,0
CRE-SER,0,1,0,0
Reap,0,1,0,0
temps,0,2,0,0
Duero,0,1,0,0
watchers,0,1,0,0
Labrador,0,2,0,0
Audiodatei-Diktat,0,1,0,0
EDCE,0,1,0,0
items,0,1,0,0
study,0,4,0,0
Queen,0,5,0,0
Cyclismo,0,1,0,0
Shaile,0,1,0,0
Storybook,0,6,0,0
Hadnet,0,1,0,0
Nautical,0,2,0,0
ex-Warner,0,1,0,0
Home,0,42,0,0
Postanalytics,0,1,0,0
akf,0,1,0,0
Absolute,0,2,0,0
Orleans,0,4,0,0
CTV,0,1,0,0
WooCommerce,0,1,0,0
secure,0,2,0,0
Jet,0,5,0,0
CTS,0,1,0,0
Portmane,0,1,0,0
mytraQ,0,1,0,0
Binge,0,1,0,0
Finimize,0,1,0,0
Saint-Exupéry,0,1,0,0
Health,0,45,0,0
Threesome,0,1,0,0
HashChing,0,1,0,0
MINIGAME,0,1,0,0
interest,0,1,0,0
Stat,0,1,0,0
CalEver,0,1,0,0
Star,0,18,0,0
Schiller,0,1,0,0
Reporter,0,5,0,0
Ableton,0,1,0,0
Lawn,0,1,0,0
Stay,0,6,0,0
MINISTRIES,0,1,0,0
TIFU,0,1,0,0
Compass,0,19,0,0
Stan,0,1,0,0
Stal,0,2,0,0
Mormugao,0,1,0,0
MediModo,0,1,0,0
Prospector,0,1,0,0
Creepypasta,0,1,0,0
Flirty,0,2,0,0
Engage,0,1,0,0
RandoBota,0,0,0,0
SpecialtyRx,0,1,0,0
En-Kh,0,1,0,0
it,0,13,0,0
Golfing,0,1,0,0
Chronicles,0,2,0,0
Amaroq,0,1,0,0
!PL,0,3,0,0
Veins,0,1,0,0
Qamqor,0,1,0,0
Cognitive,0,1,0,0
Vnav,0,1,0,0
MyKi,0,1,0,0
rture,0,1,0,0
NBCOT,0,1,0,0
word,0,2,0,0
Fantin-Latour,0,1,0,0
Habit,0,1,0,0
ChainHub,0,1,0,0
TAS,0,1,0,0
work,0,4,0,0
Nap,0,1,0,0
Flatmate,0,1,0,0
remedies,0,1,0,0
ORO,0,1,0,0
Initiative,0,1,0,0
Komoi-,0,1,0,0
Seja,0,1,0,0
Weathermoji,0,1,0,0
ORG,0,1,0,0
DeviantArt,0,1,0,0
Dream-Leagues,0,1,0,0
Batting,0,1,0,0
Standing,0,2,0,0
FARD,0,0,0,0
Swag,0,1,0,0
Motif,0,1,0,0
io,0,11,0,0
slovník,0,1,0,0
iAnote,0,1,0,0
Swan,0,7,0,0
Hurricane,0,2,0,0
Virtual,0,37,0,0
KeepLink,0,1,0,0
Abs,0,2,0,0
Swap,0,13,0,0
Digital,0,20,0,0
Feid,0,1,0,0
WE,0,1,0,0
Sway,0,3,0,0
Lombok,0,1,0,0
Latvian,0,1,0,0
Rainfall,0,1,0,0
Moose,0,4,0,0
Medibite,0,1,0,0
Welsh,0,1,0,0
Journal,0,13,0,0
DiLF,0,1,0,0
QRweb,0,1,0,0
Vokabel,0,1,0,0
AlfaForex,0,1,0,0
Çak,0,1,0,0
SpeakText,0,3,0,0
IFOS,0,2,0,0
pizza,0,1,0,0
Zealand,0,5,0,0
Intake,0,2,0,0
iX,0,1,0,0
Takaful,0,1,0,0
CityGRID,0,1,0,0
ladder,0,1,0,0
lab,0,1,0,0
Ocean,0,18,0,0
PackCalc,0,1,0,0
Duluth,0,1,0,0
Yoshikawa,0,1,0,0
Faunus,0,1,0,0
fat,0,1,0,0
Wiggy,0,1,0,0
Wild,0,13,0,0
law,0,2,0,0
Audi,0,1,0,0
Carlos,0,1,0,0
Gear,0,3,0,0
GRADIENT,0,1,0,0
Tunisian,0,1,0,0
KungFu,0,1,0,0
Photo-Beauty,0,1,0,0
Canobie,0,1,0,0
Sphere,0,2,0,0
CALL,0,1,0,0
belle,0,1,0,0
Trapani,0,1,0,0
Föhr,0,1,0,0
Trust,0,6,0,0
Reciclapp,0,1,0,0
Hacker,0,2,0,0
RheumClass,0,0,0,0
Pre-K,0,1,0,0
Eye,0,6,0,0
Reedsport/Winchester,0,1,0,0
Maße,0,1,0,0
Weather-Speed,0,1,0,0
Fiesta,0,2,0,0
Motorbike,0,1,0,0
Kardan,0,1,0,0
Hazy,0,1,0,0
EAS,0,2,0,0
RLM-PF,0,0,0,0
Jam!,0,1,0,0
knock,0,1,0,0
Tips,0,50,0,0
WJA,0,1,0,0
ticket,0,1,0,0
taQi,0,1,0,0
Visually,0,1,0,0
hotstar,0,1,0,0
Foolish,0,1,0,0
MINECRAFT,0,8,0,0
Evap,0,1,0,0
venta,0,1,0,0
Parkway,0,1,0,0
Motorbikes,0,1,0,0
Peugeot,0,1,0,0
Karde,0,1,0,0
Evac,0,1,0,0
PolicyView,0,1,0,0
Optional,0,1,0,0
R-Log,0,1,0,0
background!,0,2,0,0
Klini,0,1,0,0
coffee,0,2,0,0
CanBorder,0,1,0,0
Jams,0,1,0,0
Footy,0,6,0,0
safe,0,1,0,0
Vertices,0,1,0,0
Analysis,0,8,0,0
Ditte,0,1,0,0
Motion,0,12,0,0
band,0,1,0,0
bang,0,1,0,0
Periodic,0,1,0,0
Smashy,0,1,0,0
Arrow,0,7,0,0
President,0,3,0,0
Polishing,0,1,0,0
Lucy,0,1,0,0
Environmental,0,1,0,0
bank,0,1,0,0
bread,0,1,0,0
Control,0,18,0,0
Citizenship,0,3,0,0
Submarine,0,1,0,0
Stedman,0,1,0,0
Veterinär,0,1,0,0
Caná,0,1,0,0
backgrounds,0,1,0,0
l,0,14,0,0
KZFR,0,1,0,0
Archaeological,0,1,0,0
Pines,0,1,0,0
Simulations,0,1,0,0
Gomoku,0,1,0,0
Prok,0,1,0,0
feeds,0,1,0,0
european,0,1,0,0
Agriculture,0,1,0,0
Braces,0,4,0,0
Wildfire,0,1,0,0
Rainbow,0,5,0,0
I®,0,1,0,0
VA,0,5,0,0
Sparks,0,1,0,0
Reshape,0,1,0,0
Seamless,0,1,0,0
Huynh,0,1,0,0
Canary,0,1,0,0
Typo,0,1,0,0
reached,0,1,0,0
Cyclone,0,1,0,0
logo,0,2,0,0
Type,0,2,0,0
JBM,0,1,0,0
Runt,0,1,0,0
-GOLF,0,1,0,0
Myto,0,1,0,0
Banreservas,0,1,0,0
Serang,0,1,0,0
network,0,4,0,0
Aubrey,0,2,0,0
Zeiterfassung,0,1,0,0
Richter,0,1,0,0
TIDES,0,1,0,0
hooked,0,3,0,0
BrowserShare,0,1,0,0
Caption-Add,0,1,0,0
strangers,0,3,0,0
PrestaShop,0,1,0,0
Warm,0,3,0,0
Everywhere,0,2,0,0
Kushti,0,1,0,0
Flug,0,1,0,0
Residence,0,1,0,0
SolarTrak,0,1,0,0
Posters,0,2,0,0
Producers,0,1,0,0
LCHF,0,1,0,0
Ahad,0,1,0,0
Scary,0,5,0,0
MyHealthMeter,0,1,0,0
Suites,0,4,0,0
Titbits,0,1,0,0
Semana,0,3,0,0
Talaimendi,0,1,0,0
iVMS-E,0,0,0,0
SportGym,0,1,0,0
myWorkTimes,0,1,0,0
Cyclops,0,1,0,0
Pdf,0,1,0,0
Crossroads,0,2,0,0
Yates,0,1,0,0
Massage,0,7,0,0
VP,0,1,0,0
Sketch,0,7,0,0
Cambridge,0,5,0,0
emHealth,0,1,0,0
Parade,0,2,0,0
Certification,0,2,0,0
Encrypted,0,3,0,0
National,0,24,0,0
MENA,0,1,0,0
Batalla,0,1,0,0
Urgent,0,1,0,0
VS,0,1,0,0
Costume,0,6,0,0
Uganda,0,2,0,0
bán,0,1,0,0
JAPAN,0,3,0,0
RE/MAX,0,2,0,0
PRANK,0,6,0,0
Arteritis,0,1,0,0
EUROPE,0,1,0,0
Menubar,0,3,0,0
KSELS,0,1,0,0
organize,0,1,0,0
AHWeather,0,1,0,0
Clipart,0,1,0,0
ContaOk,0,1,0,0
Onis,0,1,0,0
Zoo-Coloring,0,1,0,0
AIDE,0,1,0,0
Cell,0,4,0,0
QuickBuild,0,1,0,0
Going,0,2,0,0
Tirth,0,1,0,0
HERRE,0,1,0,0
Harveys,0,1,0,0
AIDS,0,1,0,0
navigator,0,1,0,0
Marrakesh,0,1,0,0
Pharma,0,2,0,0
Tests,0,10,0,0
Beurer,0,2,0,0
RainbowFalls,0,1,0,0
Mülheim,0,1,0,0
Smiley,0,1,0,0
Fryers,0,1,0,0
Bullying,0,1,0,0
Simplify,0,1,0,0
Uncle,0,1,0,0
Viña,0,1,0,0
Shreveport,0,1,0,0
CMV,0,1,0,0
Clans,0,2,0,0
Notfall-Netz-Nord,0,1,0,0
Wochenenddeals,0,1,0,0
MyGBG,0,1,0,0
Disneyland,0,2,0,0
Wynne,0,1,0,0
Pike,0,1,0,0
Onlive,0,1,0,0
B,0,26,0,0
Rare,0,2,0,0
Maple,0,1,0,0
Quoting,0,1,0,0
Indoor,0,4,0,0
VidEspresso-,0,1,0,0
Edge,0,4,0,0
Recs,0,1,0,0
anyLike,0,1,0,0
Gällivare,0,1,0,0
BLACKROLL®,0,1,0,0
Velocity,0,2,0,0
Backup,0,10,0,0
Advisory,0,1,0,0
minibus,0,1,0,0
Set,0,2,0,0
InstaPano,0,1,0,0
last,0,1,0,0
MPOS,0,1,0,0
Advisors,0,9,0,0
scenes,0,1,0,0
XiBIT,0,1,0,0
See,0,5,0,0
Wrecks,0,1,0,0
TUM,0,1,0,0
Sea,0,24,0,0
Glaucoma,0,1,0,0
Jaroslaw,0,1,0,0
VMS,0,1,0,0
PCDS,0,1,0,0
GetThePapers,0,1,0,0
Easy,0,52,0,0
Kreis,0,1,0,0
Columbia-Campgrounds,0,1,0,0
constellations,0,1,0,0
A-Holes,0,1,0,0
Pristina,0,1,0,0
mcnews,0,1,0,0
Correct,0,1,0,0
Chillout,0,1,0,0
Seaquence,0,1,0,0
Joanie,0,1,0,0
Isan,0,3,0,0
strength,0,1,0,0
Flight,0,30,0,0
convenient,0,2,0,0
Glueckauf-Apotheke,0,1,0,0
HelloPush,0,1,0,0
MapTrack,0,1,0,0
Bound,0,1,0,0
Parenting,0,2,0,0
Vs,0,3,0,0
snippets,0,1,0,0
Amore,0,2,0,0
Gallery,0,6,0,0
Chongqing,0,1,0,0
circles,0,1,0,0
Circles,0,1,0,0
princess,0,6,0,0
Qr,0,1,0,0
Fire-fighter,0,1,0,0
Splits,0,2,0,0
Temp,0,2,0,0
Artist,0,1,0,0
Frozen,0,1,0,0
Button,0,4,0,0
Routines,0,1,0,0
sue,0,1,0,0
Photicon,0,1,0,0
anatomy,0,1,0,0
Hopkins,0,2,0,0
Latin,0,4,0,0
TAGSBASE,0,1,0,0
Roosevelt,0,1,0,0
Pelvis,0,1,0,0
exercises,0,4,0,0
DialN,0,1,0,0
Zodiac,0,3,0,0
Bookkeeping,0,2,0,0
Meal,0,10,0,0
Vision,0,7,0,0
Mean,0,2,0,0
QR,0,21,0,0
QU,0,0,0,0
QT,0,1,0,0
QV,0,6,0,0
Chipmunk,0,3,0,0
Javan,0,1,0,0
Dynamic,0,6,0,0
Scene,0,2,0,0
Matches,0,2,0,0
QA,0,1,0,0
QE,0,0,0,0
Election,0,2,0,0
InstaReM,0,1,0,0
Dialo,0,1,0,0
Antalya,0,1,0,0
Institutes,0,1,0,0
Enlighten,0,1,0,0
Dealogic,0,1,0,0
PWN,0,1,0,0
PAP,0,1,0,0
Monitor,0,40,0,0
Kieu,0,1,0,0
Pernutz,0,1,0,0
Foosball,0,1,0,0
Ripples,0,1,0,0
Hygro-thermometer,0,4,0,0
Anno,0,1,0,0
Lumber,0,1,0,0
Anni,0,1,0,0
PAG,0,1,0,0
Melon,0,1,0,0
Sestertium,0,1,0,0
VuMusic,0,1,0,0
Centier,0,1,0,0
fisheye,0,2,0,0
European,0,4,0,0
pick,0,1,0,0
trådløse,0,1,0,0
Foto,0,1,0,0
Address,0,1,0,0
Janeiro,0,3,0,0
Brand,0,2,0,0
Eiffel,0,1,0,0
DCC,0,3,0,0
HypWeight,0,1,0,0
Sustainability,0,1,0,0
Dalmation,0,1,0,0
Real-time,0,2,0,0
DCV,0,1,0,0
Tàn,0,1,0,0
Stravinski,0,1,0,0
indepth,0,1,0,0
Fiscal,0,1,0,0
do,0,13,0,0
dj,0,7,0,0
Level,0,11,0,0
Lithuania,0,2,0,0
de,0,106,0,0
Xpirience,0,1,0,0
da,0,11,0,0
LIXI,0,1,0,0
Muzyka,0,1,0,0
Quick,0,27,0,0
VIVE,0,1,0,0
du,0,7,0,0
Pods,0,1,0,0
iBirds,0,1,0,0
Bahia,0,1,0,0
Medsoft,0,1,0,0
Deco,0,1,0,0
Bezorgen,0,1,0,0
Deck,0,2,0,0
IHS,0,1,0,0
sozdik,0,1,0,0
OID,0,1,0,0
dB,0,1,0,0
Hospice,0,1,0,0
Agent,0,7,0,0
Mangement,0,1,0,0
Clinic,0,6,0,0
Kvitromat,0,1,0,0
OneNight,0,1,0,0
Endowed,0,1,0,0
WakeUp,0,1,0,0
WDAJ-Now,0,1,0,0
Picasol,0,1,0,0
black,0,2,0,0
Sayings,0,1,0,0
AES,0,2,0,0
Jackson,0,2,0,0
Privite,0,1,0,0
GBA,0,1,0,0
TwitReport,0,1,0,0
Blueturn,0,1,0,0
Oilist,0,1,0,0
Witch,0,1,0,0
Rivals,0,4,0,0
AEC,0,1,0,0
Short,0,7,0,0
GBP,0,1,0,0
Corinthians,0,1,0,0
Reply,0,1,0,0
Yogom,0,1,0,0
CVTB,0,1,0,0
frontline,0,1,0,0
SwiftFeeder,0,1,0,0
Lowercase,0,1,0,0
Indonesian,0,1,0,0
Minder,0,2,0,0
MEXICAN,0,1,0,0
Articulation,0,2,0,0
Auto,0,62,0,0
Horror,0,9,0,0
Tierarztpraxis,0,1,0,0
ICE-alert,0,1,0,0
yet,0,1,0,0
Water,0,25,0,0
Tolders,0,1,0,0
Digi,0,2,0,0
Decide,0,2,0,0
Simple-Tracker,0,1,0,0
BUB,0,1,0,0
Baking,0,1,0,0
heavyfall-storm,0,1,0,0
we,0,2,0,0
Proud,0,1,0,0
HydroCal,0,1,0,0
LearnFor,0,3,0,0
Flush,0,1,0,0
Sclerosis,0,2,0,0
Argus,0,1,0,0
iwin,0,1,0,0
Shapes,0,4,0,0
SharePoint,0,1,0,0
Riff,0,1,0,0
Derrick,0,1,0,0
ChiTeen,0,1,0,0
Mastercard,0,1,0,0
Rhein,0,1,0,0
LODGE,0,1,0,0
Genie,0,1,0,0
Friendship,0,3,0,0
Brzeszcze,0,1,0,0
wx,0,13,0,0
ile,0,1,0,0
Liga,0,1,0,0
Navi,0,3,0,0
RotoWire,0,1,0,0
iPaleo,0,1,0,0
Dokicam,0,1,0,0
Focus,0,10,0,0
ili,0,1,0,0
Bring,0,2,0,0
Xplore,0,1,0,0
Supplements,0,1,0,0
Stickers!,0,3,0,0
DANA,0,1,0,0
Convex,0,1,0,0
Navy,0,5,0,0
MOA,0,1,0,0
Deezer,0,1,0,0
com,0,11,0,0
Ligne,0,1,0,0
con,0,3,0,0
Spotify,0,1,0,0
BetterVPN,0,1,0,0
TweetStory,0,1,0,0
Nomnom,0,1,0,0
Cadreo,0,1,0,0
d’Azur,0,1,0,0
Faust,0,1,0,0
LeGrow,0,1,0,0
Dombra,0,1,0,0
ETA,0,2,0,0
Board,0,24,0,0
Ireland,0,8,0,0
UdeA,0,1,0,0
Hyperlocal,0,2,0,0
Chromatic,0,2,0,0
OFICIAL,0,2,0,0
memorise,0,1,0,0
speak,0,2,0,0
tahmini,0,1,0,0
PCTTVN,0,1,0,0
hay,0,2,0,0
Freestyle!,0,1,0,0
Ciutat,0,1,0,0
Boxer,0,2,0,0
Kronos,0,1,0,0
Cleaning,0,2,0,0
Groups,0,3,0,0
Sosyal,0,1,0,0
i-Med,0,1,0,0
VoIP,0,1,0,0
Quotation,0,1,0,0
tercera,0,1,0,0
AttaPoll,0,1,0,0
Drumkit,0,1,0,0
families,0,2,0,0
Pacemaker,0,1,0,0
relaxing,0,3,0,0
SILKYPIX,0,1,0,0
Dystopia,0,2,0,0
Elections,0,1,0,0
smartwatch,0,1,0,0
KIDS,0,1,0,0
Bagomicina,0,1,0,0
Coronado,0,1,0,0
Fisherman,0,1,0,0
Dialog,0,2,0,0
Night,0,21,0,0
Cursive,0,1,0,0
SLOTS,0,1,0,0
mandiri,0,1,0,0
Kreuzworträtsel,0,1,0,0
Strangers,0,3,0,0
has,0,1,0,0
Verse-Thoughts,0,1,0,0
Percussion,0,3,0,0
MyKeyCare,0,1,0,0
Pusula,0,1,0,0
Manage,0,8,0,0
Hockup,0,1,0,0
Spelling-Kids,0,1,0,0
Hoot,0,2,0,0
air,0,4,0,0
Hook,0,5,0,0
Shearwater,0,1,0,0
Invoice,0,4,0,0
Cleveland,0,2,0,0
Trent,0,1,0,0
Pad,0,10,0,0
Casino,0,15,0,0
voice,0,7,0,0
Hood,0,2,0,0
Polskiej,0,1,0,0
Pundit,0,1,0,0
Funkgerät,0,1,0,0
sticker,0,4,0,0
Inventions,0,1,0,0
CVR,0,0,0,0
Izbori,0,1,0,0
Bilancio,0,1,0,0
Archangels,0,1,0,0
Cocktail,0,1,0,0
Rubik,0,1,0,0
Convention,0,5,0,0
Bridal,0,1,0,0
GIF/Video,0,1,0,0
CVC,0,1,0,0
Karlsruhe,0,1,0,0
Tapcart,0,1,0,0
MODS,0,1,0,0
Dolce,0,2,0,0
Around,0,5,0,0
ALICE,0,1,0,0
Defuse,0,1,0,0
Resapadel,0,1,0,0
Stop,0,11,0,0
Revenge,0,2,0,0
Shastra,0,2,0,0
Dinosaurs,0,4,0,0
MODE,0,1,0,0
Illinois-Campgrounds,0,1,0,0
DiamondBase,0,1,0,0
plates,0,2,0,0
EcoStruxure,0,1,0,0
Ausgabe,0,1,0,0
perimeter,0,1,0,0
Distance,0,4,0,0
FantasticRole,0,1,0,0
nin,0,1,0,0
Flex,0,1,0,0
Institute,0,6,0,0
Dali,0,1,0,0
Enjoin,0,1,0,0
hang,0,1,0,0
rain,0,3,0,0
GIPHY,0,1,0,0
adblock,0,1,0,0
Examination,0,2,0,0
BIM,0,1,0,0
Comigo,0,1,0,0
SteelStacks,0,1,0,0
Sanitarie,0,1,0,0
Homeopathy,0,2,0,0
Clementine,0,1,0,0
Minh,0,1,0,0
Peacock,0,1,0,0
MINIGAMES,0,1,0,0
NYOOOZ,0,1,0,0
Nursemoji,0,1,0,0
campo,0,1,0,0
dinonarex,0,1,0,0
Mind,0,13,0,0
Weather-next,0,1,0,0
Fruits,0,7,0,0
XTannery,0,1,0,0
COMICS,0,1,0,0
contact,0,3,0,0
Flippr,0,1,0,0
Paraguay,0,3,0,0
om,0,1,0,0
Portland,0,3,0,0
Mint,0,2,0,0
Thousand,0,1,0,0
WOAY,0,1,0,0
Chores,0,1,0,0
Conversion,0,1,0,0
Gaviões,0,1,0,0
FaceTunes,0,1,0,0
Instasplit,0,1,0,0
Queendom,0,1,0,0
WDL,0,1,0,0
Ringtones-Classical,0,1,0,0
walut,0,1,0,0
mid,0,1,0,0
BoxyTel,0,1,0,0
quotes,0,6,0,0
Lorenzo,0,1,0,0
Pets,0,1,0,0
Spike,0,3,0,0
Beltone,0,1,0,0
WRCL,0,1,0,0
MM-Wandern,0,1,0,0
Raveshyar,0,1,0,0
RedTube,0,1,0,0
Troll,0,1,0,0
Declaración,0,1,0,0
family,0,2,0,0
Gay,0,6,0,0
Trident,0,1,0,0
Gas,0,1,0,0
PizzaMe!,0,1,0,0
Bartolo,0,1,0,0
Stamp,0,4,0,0
Gal,0,1,0,0
illuminometer,0,2,0,0
Suomi,0,1,0,0
WakeMode,0,1,0,0
Electrónica,0,1,0,0
Eighth,0,2,0,0
Sportcenter,0,1,0,0
Somiti,0,1,0,0
Tri,0,3,0,0
aras,0,1,0,0
REQ,0,1,0,0
MedHealth,0,1,0,0
Filipino,0,1,0,0
Restaurant,0,6,0,0
Tra,0,1,0,0
Colour,0,1,0,0
Messages,0,9,0,0
Alice,0,4,0,0
Morning,0,2,0,0
Binovi,0,1,0,0
Renascidos,0,1,0,0
Editor-,0,2,0,0
SOUNDS!!,0,1,0,0
#PlayersFirst,0,1,0,0
CCNP,0,1,0,0
Learning@NUH,0,1,0,0
Wing,0,2,0,0
Wind,0,19,0,0
Wine,0,4,0,0
Trump,0,14,0,0
Supplier,0,1,0,0
Dreamscapes,0,1,0,0
cooler,0,1,0,0
Certain,0,1,0,0
xp,0,1,0,0
AsylG,0,1,0,0
Tri-Spec,0,1,0,0
BIS,0,1,0,0
Moo,0,1,0,0
Trading,0,8,0,0
Santi,0,1,0,0
night,0,2,0,0
Maribor,0,1,0,0
security,0,4,0,0
Razer,0,1,0,0
Putt,0,1,0,0
Bangladesh,0,4,0,0
OptionsRoute,0,1,0,0
Master-Build,0,1,0,0
Tom,0,6,0,0
Now!,0,1,0,0
Tiny,0,19,0,0
iMyVoice,0,1,0,0
Ting,0,1,0,0
Commission,0,1,0,0
Routefire,0,1,0,0
Grapefruit,0,1,0,0
Italia,0,8,0,0
Betarena,0,1,0,0
Nigeria,0,4,0,0
ASVAB,0,1,0,0
Tinh,0,1,0,0
Poker,0,2,0,0
AirPano,0,1,0,0
Lee,0,5,0,0
Hiorp,0,1,0,0
Termometre,0,1,0,0
REF,0,1,0,0
FlexiCloud,0,1,0,0
/,0,49,0,0
Leo,0,3,0,0
Gifts,0,1,0,0
Geocaching,0,1,0,0
Les,0,3,0,0
Let,0,9,0,0
Crips,0,1,0,0
Kanda,0,1,0,0
Singers,0,1,0,0
Salsa,0,2,0,0
INSTASOCIAL,0,1,0,0
iWalker,0,1,0,0
Inspiration,0,2,0,0
Tallahassee,0,1,0,0
Gray,0,1,0,0
School,0,54,0,0
Tiqets,0,1,0,0
Flare,0,1,0,0
Punjabi,0,2,0,0
